SearchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
4004565,2015-04-30 23:56:36,439508,736149,0,дрель,3960,0,
82142669,2015-05-09 17:04:14,663760,3649124,0,,1261,7,
108483029,2015-05-07 20:20:20,397635,734063,1,,1885,26,{132:'Музыка и фильмы'}
58854157,2015-04-30 07:57:41,169781,4025277,0,,1173,41,{143:'Lenovo'}
109788913,2015-05-06 15:00:16,271573,110717,0,болгарка,3960,1,
99128176,2015-05-07 08:42:37,1849448,3923494,0,,3350,41,
5359825,2015-04-30 15:44:57,1390594,2044466,0,,1261,28,
93095772,2015-04-26 06:36:10,583511,274674,1,,547,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'40–42 (XS)'}"
98290146,2015-05-09 22:59:00,1880912,3567377,1,,378,38,"{45:'Кровати, диваны и кресла'}"
72735546,2015-05-19 10:41:21,457156,438002,0,кухонный уголок,1261,38,"{45:'Кровати, диваны и кресла'}"
57623339,2015-05-14 21:20:59,2065400,4074507,0,,307,12,
65111865,2015-05-11 12:32:44,1703665,1497655,1,,2230,60,"{111:'74-80 см (7-12 мес)', 179:'Брюки', 178:'Для девочек'}"
71048968,2015-05-02 17:26:12,2237782,2511098,0,велосипеды бу,3960,0,
99118815,2015-05-05 20:31:22,867930,379760,0,,3976,7,
51999890,2015-04-26 07:38:22,407152,2374998,1,,401,50,{44:'Инструменты'}
25093863,2015-05-13 04:56:42,1829224,2036799,0,,2430,47,{127:'Детские коляски'}
24742827,2015-04-30 08:02:37,795461,1099491,0,,3619,34,"{802:'16', 5:'Шины, диски и колёса', 709:'Колёса', 805:'185', 806:'75'}"
41413895,2015-04-28 20:21:45,1976744,2844887,1,,3960,41,"{143:'Аксессуары', 480:'Зарядные устройства'}"
104395476,2015-05-15 16:48:20,1479234,3886832,0,,2430,41,
87605685,2015-05-07 10:30:20,1748557,1449199,0,,1261,22,{175:'Аксессуары'}
20542142,2015-04-29 08:35:33,2072136,881179,0,трос,1270,0,
32673391,2015-05-12 10:27:02,414969,338563,1,,3960,60,"{112:'146-152 см (10-12 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
74948425,2015-05-06 02:10:47,874844,203689,0,,2225,22,{175:'Женская одежда'}
37155890,2015-05-08 09:18:10,713322,600186,0,,2685,38,
94101230,2015-05-11 21:29:49,799730,1110157,1,,1344,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'42–44 (S)'}"
28400536,2015-05-04 19:58:58,207121,512276,0,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
3812008,2015-05-08 13:05:55,1648071,3644243,0,,971,12,
22264010,2015-05-19 17:44:27,1325486,1817459,1,,1261,28,
36521023,2015-05-14 17:49:02,23414,2137437,0,,3177,47,{127:'Автомобильные кресла'}
53503573,2015-05-13 19:14:07,70575,2316211,0,,4429,12,
110981094,2015-05-10 10:40:07,1522203,3788629,0,,3282,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
4649178,2015-04-30 16:37:27,1013640,717876,0,,4207,26,"{132:'Музыкальные центры, магнитолы'}"
81626864,2015-05-09 14:09:01,1264213,2336672,0,,547,60,
18694998,2015-05-12 15:37:41,21176,3184919,1,,3960,26,{132:'Усилители и ресиверы'}
64874929,2015-05-08 19:19:04,1371292,3914241,0,тюнинг,3335,34,
50174846,2015-04-25 21:13:19,1242939,2123260,1,,1653,38,{45:'Кухонные гарнитуры'}
91759192,2015-05-12 01:07:24,161025,55508,1,,346,28,
37852175,2015-04-30 15:33:33,1345205,3980132,0,,2319,12,
42008421,2015-05-02 23:39:25,2024915,2267396,1,,3960,16,
15247095,2015-05-12 10:19:46,272822,1021895,0,,1344,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
87200986,2015-05-05 09:11:17,1624683,1139596,1,лодочный мотор,1653,0,
101319592,2015-05-07 14:49:34,2049215,22739,1,,3960,44,
91037757,2015-05-03 22:54:59,759220,1750553,0,,2430,1,
61680758,2015-05-06 14:41:00,1832531,1137895,1,,3960,13,{137:'Компьютерные игры'}
12198012,2015-04-26 10:46:31,1098827,2706816,0,,2294,50,
33972492,2015-04-28 14:02:51,633441,1541465,0,,2230,9,
32781577,2015-05-12 00:17:51,2124450,4323650,0,,3960,41,
54136970,2015-05-12 17:49:57,2158394,862934,0,,942,38,{45:'Шкафы и комоды'}
47769877,2015-05-16 12:10:51,503972,3524993,0,,1653,47,
60800961,2015-05-06 21:09:02,1405344,163206,0,морозильная камера,3953,0,
15503560,2015-05-11 15:37:46,523219,2414353,1,телефон,44,0,
64281114,2015-04-29 12:27:10,546767,1917489,0,,3061,4,
50722023,2015-04-29 12:26:41,1514697,2865756,1,бочки,2685,0,
53886086,2015-05-05 10:18:57,1374785,964433,1,,4374,47,
111271614,2015-05-17 00:07:52,566039,2280201,1,,346,52,
85471363,2015-05-06 18:25:17,722859,136604,0,антицеллюлитные,2430,0,
110744426,2015-05-12 22:44:21,1358605,788795,1,,3960,5,{165:'Туризм'}
13759907,2015-05-14 23:15:41,434999,3622625,1,насос,44,0,
23159831,2015-05-03 18:06:57,512746,2757248,0,,1261,12,
54811380,2015-04-26 17:44:14,1479812,3387463,0,,1995,17,
82520834,2015-04-27 23:15:12,907418,3532242,1,,1270,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
104047804,2015-04-27 20:26:15,1831422,2111225,0,,3193,26,"{132:'Акустика, колонки, сабвуферы'}"
67803152,2015-05-09 16:03:14,153691,2651345,0,,1124,47,{127:'Велосипеды и самокаты'}
60456294,2015-05-20 10:56:45,90970,1147562,1,,1729,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
83055808,2015-05-11 03:46:54,1567197,32239,0,,3059,38,
94108124,2015-05-06 12:59:12,1728471,2521038,0,,832,22,{175:'Женская одежда'}
45125471,2015-04-25 18:40:54,2137333,3307148,1,,1294,47,
99617783,2015-05-20 09:12:30,144757,3335487,0,,3953,34,"{797:'15', 796:'Литые', 5:'Шины, диски и колёса', 709:'Диски'}"
5675543,2015-05-14 17:49:44,955661,4148028,0,,1480,13,
15207114,2015-05-10 23:47:38,2116718,2190718,0,,2885,34,"{598:'Для водного транспорта', 5:'Запчасти'}"
57950999,2015-05-13 05:09:54,165620,3627535,0,,414,13,
7818211,2015-04-28 15:00:49,1798004,162848,1,,3939,60,"{111:'98-104 см (2-4 года)', 179:'Брюки', 178:'Для девочек'}"
48262265,2015-05-06 00:20:32,1414346,2289485,1,ветровка,3960,60,"{119:'110-116 см (4-6 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
46383039,2015-05-15 13:07:54,1551238,3966799,0,,2230,60,{178:'Для мальчиков'}
55948304,2015-05-10 15:36:04,1538632,4072974,1,,2610,22,{175:'Женская одежда'}
49700102,2015-04-27 16:23:52,1884482,1246295,0,,2430,22,"{83:'Джинсы', 175:'Женская одежда', 87:'> 34'}"
13772959,2015-05-17 15:09:11,1887642,2828373,0,,3350,28,
52863026,2015-05-08 12:57:50,1171409,4313156,0,,3953,22,"{176:'Брюки', 175:'Мужская одежда', 95:'52–54 (XXL)'}"
83366057,2015-04-26 22:27:24,1948688,2809989,1,,1065,47,
22684527,2015-05-05 18:55:46,1882317,2751154,1,,2840,22,
25069529,2015-04-29 22:14:22,1972024,1887304,1,платье,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'> 50 (XXL)'}"
74396955,2015-04-26 19:34:59,1682624,840028,0,,1647,49,
29966424,2015-05-13 19:20:56,1468020,2401431,0,,3619,38,
78131617,2015-05-08 23:19:08,2257097,904521,0,,4374,49,
36442320,2015-04-30 11:19:29,1768047,3367434,0,,3953,57,{130:'Парфюмерия'}
101945075,2015-05-06 21:54:54,695388,2991393,1,,3425,41,
42328288,2015-04-26 10:48:57,2206979,4004756,0,,346,47,
35349862,2015-05-06 21:30:20,1801942,1758918,1,,1653,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
80552086,2015-05-16 15:45:56,375083,168016,0,из золота,346,11,{104:'Ювелирные изделия'}
3075355,2015-05-03 10:52:38,784403,1997801,0,,227,17,
56995886,2015-05-06 11:54:45,1930505,4029866,1,,1957,28,
69906230,2015-05-06 08:43:48,1891794,3570493,1,,3137,50,
77333277,2015-05-07 08:14:58,842749,2162922,0,,1294,47,{127:'Детские коляски'}
75425532,2015-04-27 12:35:40,2141928,3141945,0,,4145,34,"{797:'15', 5:'Шины, диски и колёса', 709:'Диски'}"
14231004,2015-05-19 10:17:37,474532,3625062,0,,1294,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Топливная и выхлопная системы'}"
67383825,2015-05-05 08:47:21,1702870,2637148,1,,3928,60,
106701270,2015-05-15 19:57:20,631376,2431654,0,,3960,18,
1714179,2015-05-12 17:58:56,2181052,296329,1,,853,34,
41025888,2015-04-26 15:53:08,1575420,3041110,0,,3960,38,{45:'Освещение'}
16661708,2015-05-05 21:04:52,1239938,108056,1,,547,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'48–50 (XL)'}"
58526400,2015-04-30 09:22:11,656890,3703104,0,,3335,34,"{5:'Шины, диски и колёса'}"
9797701,2015-05-08 11:57:29,1197953,469163,0,,2430,53,{181:'Для офиса'}
72511196,2015-05-15 20:17:05,546306,3327051,1,,2710,60,{178:'Для мальчиков'}
89641649,2015-05-12 12:12:41,929264,3565803,0,,3960,12,
50940094,2015-05-11 15:19:45,1702187,3574159,0,xbox one,1340,0,
96427964,2015-05-12 09:14:36,1459242,1005416,0,,2885,28,
53722221,2015-05-09 12:23:12,1969312,3048555,1,,547,18,
68573687,2015-05-01 11:16:35,512979,3658298,0,,1788,49,
12181101,2015-05-14 15:04:14,1320223,2091081,1,,2885,34,"{709:'Шины', 731:'245', 733:'20', 732:'50', 5:'Шины, диски и колёса', 734:'Летние'}"
61922642,2015-05-10 10:46:46,603626,737329,0,,2885,12,
111760777,2015-05-01 21:20:58,2058410,13468,1,,4341,47,
71825320,2015-04-28 22:17:54,1838628,2667442,0,,346,22,
52045777,2015-05-01 15:52:20,165658,3934268,1,,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда'}"
50359479,2015-05-15 15:18:34,681082,1948444,1,,1194,53,{181:'Для магазина'}
18616770,2015-04-25 10:13:54,59407,3266546,0,,4008,22,
30697596,2015-05-06 11:14:17,867191,3234539,0,,4181,50,
94098038,2015-05-06 13:52:26,44828,3432459,1,,971,47,
34201905,2015-04-30 22:37:03,1834537,1197217,0,,2430,13,{137:'Игровые приставки'}
698780,2015-04-28 20:53:08,875107,85501,0,,3960,50,{44:'Инструменты'}
20303274,2015-05-19 18:33:55,1632272,1708908,1,,3953,17,
75282818,2015-05-07 21:04:17,79915,2135341,0,надувной матрас,3960,0,
86357087,2015-05-09 21:18:30,2000414,2611494,0,,924,12,
13049364,2015-04-27 22:56:36,1149436,1677625,0,,44,34,{5:'Запчасти'}
89357976,2015-05-09 17:12:10,978117,2502083,1,,3915,41,
32762966,2015-05-06 23:21:33,1259140,1356585,0,туфли,3953,60,"{125:'23', 179:'Обувь', 178:'Для девочек'}"
21386261,2015-05-05 23:22:15,44882,127295,1,,3282,60,
64950251,2015-05-02 21:48:00,1619582,1792039,0,,3771,38,
16010617,2015-05-07 13:15:00,1400306,1955809,1,,4455,9,
95662060,2015-05-07 14:09:20,1471806,1476326,1,,2230,22,
53878304,2015-05-16 21:09:17,1295695,321160,0,,881,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
9968744,2015-05-11 23:54:45,1533711,660963,0,,346,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
103551180,2015-05-13 10:05:35,2202117,1498038,0,,2277,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
48303469,2015-04-29 15:53:36,31339,92859,0,,1301,49,
57257279,2015-05-14 17:38:54,38242,872223,0,,4370,12,
90836416,2015-04-30 06:40:45,1837851,623963,1,asus,3177,17,
23458442,2015-05-12 12:03:10,2261588,2025692,0,,3061,2,
91600933,2015-05-13 20:47:56,1644550,2695186,1,,4145,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
6950308,2015-05-19 12:36:47,1815158,1152478,0,кухоный гарнитур,2277,38,
88169409,2015-05-11 19:17:29,1442704,663929,1,,346,35,
71228788,2015-05-08 22:49:20,663023,2618934,0,,3425,38,"{45:'Предметы интерьера, искусство'}"
12561121,2015-05-14 22:04:20,1278557,114819,1,,2270,34,"{5:'Шины, диски и колёса'}"
29345351,2015-05-05 14:17:21,104237,2398370,0,,44,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
45760197,2015-05-02 19:07:22,67243,887574,0,радиатор,2840,34,"{598:'Для автомобилей', 5:'Запчасти'}"
30896637,2015-05-03 18:50:51,2229137,3188173,0,,1653,34,"{5:'Шины, диски и колёса'}"
51646018,2015-05-07 11:42:21,1556487,3759698,0,,79,36,
93884381,2015-05-05 17:46:02,62790,2699088,0,,3953,47,{127:'Детские коляски'}
20794205,2015-04-26 21:52:11,1064450,1361554,0,,163,12,
69598637,2015-04-29 21:44:17,1335273,2677328,0,,697,44,
66075522,2015-05-12 10:12:05,782957,223465,0,inglesina,3953,47,
27859792,2015-05-10 23:14:17,680365,3971813,1,новое,3960,60,
63906873,2015-05-07 11:08:53,762643,877660,0,шторы,3335,38,
1268084,2015-05-19 21:40:03,1306759,2743636,0,,1261,27,
46264427,2015-04-29 12:18:13,372890,2063967,0,,4145,60,{178:'Для девочек'}
98636198,2015-05-13 12:18:00,652147,4175460,0,,1920,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
23341870,2015-05-12 23:39:20,306804,3339080,0,,2840,26,
62189246,2015-05-09 22:16:27,485085,3191319,0,,3953,22,"{176:'Обувь', 175:'Мужская одежда', 98:'45'}"
83369139,2015-05-12 09:54:06,2254213,4147968,0,,2739,27,{48:'Другое'}
91476376,2015-04-29 15:36:31,986446,2337936,0,,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
19637405,2015-05-10 18:44:07,524362,3815907,1,шуруповерт,1261,50,{44:'Инструменты'}
3388461,2015-05-06 05:15:45,1597891,1467860,0,,2757,28,
87834597,2015-04-30 07:28:26,1033037,582868,1,,3953,22,"{176:'Джинсы', 175:'Мужская одежда', 97:'> 38'}"
47337678,2015-05-04 00:10:47,1824239,3521547,1,,3939,52,
93131581,2015-04-29 19:29:59,1771545,195554,0,,2963,49,
105123623,2015-05-09 10:26:32,1682202,3715504,0,кровать,3921,38,
103650609,2015-05-12 13:43:16,7784,4083275,0,,4215,26,
46147066,2015-05-04 14:41:31,1535274,241751,0,,3008,38,
97678399,2015-04-29 10:46:47,1126629,164345,1,оборудование,3282,53,{181:'Промышленное'}
19050237,2015-04-26 11:58:05,668770,3774357,0,,1917,47,{127:'Детские коляски'}
29749202,2015-04-30 18:52:45,2023263,1027664,1,перфоратор,3953,0,
30105946,2015-05-13 13:31:38,131419,1811532,1,,1173,7,
1754151,2015-05-14 19:28:35,1557528,3370188,1,,3953,22,{175:'Аксессуары'}
3622531,2015-04-25 20:49:54,1192875,521350,0,,1340,50,
84877276,2015-05-11 07:51:24,1635045,3945125,0,матрас,971,38,
72941969,2015-05-01 05:37:17,461396,3746352,0,,547,7,
46968758,2015-05-09 09:10:04,1952587,300543,0,,4464,34,
25785053,2015-04-29 20:55:29,1196631,3832288,0,,3953,60,"{118:'98-104 см (2-4 года)', 110:'Брюки', 178:'Для мальчиков'}"
26136939,2015-04-30 22:43:54,1016832,2521510,0,,4173,1,
77933871,2015-05-10 14:33:24,1475119,3879205,1,,3953,60,"{124:'> 36', 110:'Обувь', 178:'Для мальчиков'}"
23922186,2015-04-25 16:48:47,1851439,1783728,0,,3960,22,"{83:'Джинсы', 175:'Женская одежда'}"
47154177,2015-05-16 21:49:53,483869,3165239,0,,2840,26,
68318860,2015-05-09 22:00:06,2193067,258128,0,,44,38,"{45:'Кровати, диваны и кресла'}"
106115951,2015-05-16 13:23:31,377522,1022192,0,барби,2885,0,
73770298,2015-05-01 15:46:50,510506,1491339,0,,3953,18,
77309100,2015-05-13 22:51:59,820943,3210399,1,свадебное платье,547,28,
40613705,2015-05-07 14:27:33,24876,3276767,1,,176,41,{143:'iPhone'}
54239023,2015-05-05 15:07:54,349003,73090,0,,2885,22,"{83:'Топы и футболки', 175:'Женская одежда', 92:'44–46 (M)'}"
50834021,2015-05-06 07:42:36,1076652,2153292,0,,2142,60,{178:'Для девочек'}
74635242,2015-05-11 20:31:45,2148,3106753,0,,1920,38,{45:'Текстиль и ковры'}
105131436,2015-05-19 21:36:06,2053968,457709,0,,992,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
110026641,2015-05-05 12:14:04,1170545,949121,0,,457,50,
96379705,2015-04-28 21:35:14,2178484,4268203,1,,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'42–44 (S)'}"
98990712,2015-05-07 07:02:17,738585,404568,0,детская,3921,38,
83248918,2015-04-26 23:05:49,661881,473940,0,,576,60,"{125:'26', 179:'Обувь', 178:'Для девочек'}"
92129076,2015-05-02 00:32:33,1949898,1290997,0,,1653,49,
32126270,2015-05-04 18:45:40,79972,1982416,0,,3193,41,
39202532,2015-05-10 10:51:02,1557529,29255,0,,2077,60,"{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
14506333,2015-05-04 22:34:45,574215,2310824,0,,1306,26,{132:'Телевизоры и проекторы'}
72080004,2015-05-05 20:23:26,364195,4089325,0,,3679,12,
2242713,2015-04-25 16:03:20,1698739,791922,0,ваз,2694,34,
36079660,2015-05-13 12:10:44,1550019,66558,1,,3129,41,
51320821,2015-04-28 14:54:59,2054241,188835,0,,2643,38,"{45:'Кровати, диваны и кресла'}"
85932680,2015-05-13 20:07:09,1170613,1687350,0,,2277,7,
82674639,2015-05-10 16:32:25,1125315,4009380,0,,3193,47,{127:'Детские коляски'}
52182811,2015-05-01 23:10:53,1040573,2759529,0,,1306,34,"{797:'17', 5:'Шины, диски и колёса', 709:'Диски'}"
95004413,2015-05-18 16:11:23,2172575,2646726,1,,3953,41,{143:'iPhone'}
27978142,2015-05-07 04:52:58,164189,40097,0,,2225,46,
2307525,2015-05-05 19:05:30,50840,4251332,1,,2643,53,{181:'Для магазина'}
113608729,2015-05-19 23:27:46,1797431,2754163,0,,1361,38,{45:'Шкафы и комоды'}
45329573,2015-05-18 19:11:09,1317697,1286466,0,,3960,26,"{132:'Музыкальные центры, магнитолы'}"
49452225,2015-04-26 12:23:55,1814536,4100224,0,,1299,18,
112396537,2015-04-30 21:00:02,1688958,3400793,0,tplink,3960,0,
99933010,2015-05-17 19:29:53,767814,1576737,0,,547,38,"{45:'Кровати, диваны и кресла'}"
103496399,2015-05-08 15:03:44,2125534,3885802,0,,3953,1,
95069920,2015-05-09 21:41:04,2248230,980711,0,,1161,49,
29426132,2015-04-26 22:41:56,1373279,502474,1,,1967,47,{127:'Детские коляски'}
34452770,2015-05-09 08:31:07,1809203,2085463,1,,346,13,{137:'Игры для приставок'}
7417027,2015-04-27 12:38:33,1478531,68623,0,,3953,47,{127:'Детские коляски'}
25819321,2015-05-11 01:53:05,1726799,2944869,0,,3953,4,
20897944,2015-05-17 23:11:22,2242017,2371185,1,,1592,12,
2850398,2015-05-17 21:51:10,1598426,3783083,0,,813,38,"{45:'Кровати, диваны и кресла'}"
607427,2015-05-06 10:39:24,1839717,2241793,0,кукла,3960,7,
33120764,2015-04-26 20:01:59,1623338,2378851,0,,3961,60,"{110:'Обувь', 178:'Для мальчиков'}"
51188833,2015-05-11 12:05:14,2143574,2116616,1,,3960,9,
73222846,2015-04-30 12:29:52,272822,2720029,0,,1344,47,{127:'Игрушки'}
111803539,2015-05-18 19:22:04,2179883,2351924,0,,3939,1,
105575810,2015-05-10 19:51:49,6719,3181355,1,строительство домов,924,0,
104779515,2015-05-18 14:09:21,2078779,442308,0,мерседес,2840,34,{5:'Запчасти'}
9331276,2015-04-28 13:54:18,1811194,2288888,0,,343,47,{127:'Детские коляски'}
42197464,2015-05-02 15:58:22,2119162,1083004,1,бензиновая пила,346,0,
13467174,2015-05-08 05:16:34,1316992,974822,0,,4287,12,
78762951,2015-04-30 09:57:34,974712,1789237,1,,1270,34,"{733:'16', 5:'Шины, диски и колёса', 709:'Шины', 734:'Летние'}"
57001908,2015-04-30 12:58:17,2015337,3980240,1,шкода,697,0,
27201681,2015-05-12 19:49:43,354135,766470,0,,3335,27,
75374892,2015-05-19 11:32:18,91725,1092823,0,лыжи,1102,5,
87218161,2015-05-05 09:30:57,588220,1045539,0,,1480,35,
24972069,2015-05-03 19:48:55,471587,3588338,0,,3335,38,{45:'Кухонные гарнитуры'}
38647693,2015-04-29 17:23:24,941100,938798,0,,2143,34,"{598:'Для автомобилей', 5:'Запчасти'}"
80582404,2015-05-13 20:09:07,990104,3386782,1,,1005,34,"{598:'Для автомобилей', 5:'Запчасти'}"
82514735,2015-04-25 09:58:50,762001,829575,0,,3960,60,"{124:'> 36', 110:'Обувь', 178:'Для мальчиков'}"
10341372,2015-05-05 07:52:13,791751,1861183,1,,4235,12,
11722081,2015-05-08 23:28:22,2122986,1560387,0,,4376,34,{5:'Запчасти'}
69962138,2015-04-29 10:19:18,1229730,4002313,0,,3960,28,
92341599,2015-05-16 18:57:55,1487200,3154675,0,iphone 5,2885,41,
67907189,2015-04-25 17:16:09,23681,3016782,0,,3960,22,"{83:'Обувь', 175:'Женская одежда'}"
50643598,2015-05-17 23:34:06,1184109,2428687,1,,1653,2,
97343012,2015-04-28 15:24:46,1276143,1580065,0,письменный стол,992,38,
49583306,2015-05-13 03:52:10,2244073,2656982,1,,4268,1,
43040222,2015-05-12 17:49:33,1853626,3676122,0,,3960,22,"{83:'Купальники', 175:'Женская одежда', 490:'> 50 (XXL)'}"
62141927,2015-05-10 15:11:30,2131640,859985,0,,44,34,{5:'Запчасти'}
59920833,2015-05-13 22:36:12,942911,1810040,0,,576,27,"{486:'Мелкая кухонная техника', 48:'Для кухни'}"
41941435,2015-05-07 20:58:08,677046,2087041,0,,971,49,
68148457,2015-05-13 22:30:00,519401,1905946,0,,1312,35,
90420679,2015-05-10 10:46:46,1005691,3425452,0,,3953,26,{132:'Телевизоры и проекторы'}
111663439,2015-05-06 08:09:19,1528523,1107213,0,,2643,47,
79198370,2015-05-18 07:08:18,1580974,2139131,0,,547,41,{143:'Nokia'}
39019408,2015-05-10 16:03:21,2098334,508269,0,,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'> 50 (XXL)'}"
65170067,2015-04-30 12:19:22,127389,2047854,0,,3960,22,"{176:'Верхняя одежда', 175:'Мужская одежда'}"
30842088,2015-05-16 18:19:01,1985580,3164946,0,,230,38,
81434344,2015-05-12 14:34:15,2064673,1945019,0,,1464,26,{132:'Телевизоры и проекторы'}
52471203,2015-05-15 17:30:25,247740,542143,0,,3350,12,
27059429,2015-04-29 08:00:59,847435,3150768,0,,2885,12,
33371166,2015-05-05 20:04:15,1761291,1431457,0,,3960,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Трансмиссия и привод'}"
70948420,2015-05-19 15:39:41,1979547,2290952,0,,3022,41,{143:'iPhone'}
16086864,2015-05-11 18:06:34,1905725,1569911,0,,3055,50,{44:'Стройматериалы'}
37024083,2015-05-13 23:26:10,597272,2209699,1,,3939,17,
14705879,2015-05-05 11:57:59,1241217,109881,0,,1079,38,
31030237,2015-05-06 03:27:57,863190,3927805,0,,733,26,"{132:'Акустика, колонки, сабвуферы'}"
30975400,2015-05-13 07:03:56,793543,4024158,0,,3350,50,
34269269,2015-05-08 10:34:20,2197069,824006,0,,1294,22,"{83:'Купальники', 175:'Женская одежда', 490:'48–50 (XL)'}"
101913240,2015-05-16 17:17:45,966659,2986780,0,iphone 5s,992,0,
102297172,2015-04-26 15:36:59,1286495,958925,0,,547,60,{178:'Для девочек'}
83970793,2015-05-18 10:22:50,424785,1612110,0,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
15724675,2015-05-17 10:43:00,765646,216330,1,зеркала,853,34,
75578689,2015-05-13 11:42:10,2091059,165253,0,,3953,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
378783,2015-04-27 10:33:41,326144,2445900,1,,547,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
90144575,2015-04-25 03:22:29,1802241,11160,1,,3771,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
72931169,2015-05-05 23:49:29,238119,722018,0,ваз,3679,34,{5:'Аксессуары'}
40829803,2015-05-16 15:24:11,1876183,1444714,0,для кормящих,3953,22,
104669048,2015-05-05 19:37:42,512981,3825813,1,,3960,60,"{115:'146-152 см (10-12 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
96702617,2015-05-03 15:23:56,793139,3424802,1,,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
113256195,2015-04-27 09:44:24,718505,927456,0,hp,1788,51,{148:'Принтеры'}
21450304,2015-05-01 09:57:26,622217,3203702,0,,1464,12,
44298179,2015-05-13 20:17:38,1025858,745120,0,,1636,49,
85361511,2015-04-29 20:52:15,2071633,487317,0,,2739,22,
65531187,2015-05-15 21:21:34,996927,326737,0,,3261,34,"{5:'Шины, диски и колёса'}"
1874914,2015-04-28 15:02:14,1398498,785995,1,,1261,29,
12750175,2015-05-11 22:01:51,1544588,3247146,0,,3960,26,
41115461,2015-05-07 09:37:18,1539595,1085239,0,,3953,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'48–50 (XL)'}"
8577898,2015-05-12 06:22:54,1983067,3367986,0,,1110,38,{45:'Столы и стулья'}
78638726,2015-05-03 20:38:19,746135,1081652,0,,1344,60,"{125:'20', 179:'Обувь', 178:'Для девочек'}"
47944756,2015-05-07 08:36:23,625418,699126,0,кофеварка,992,0,
87550728,2015-04-26 19:05:50,996084,1344513,1,,176,49,
42905961,2015-05-15 23:51:08,2023151,3571453,0,,3022,1,
61300015,2015-05-15 18:16:37,325448,845615,0,,2885,38,
50475263,2015-04-29 22:00:18,1734481,2487340,0,,853,29,{483:'Сетевое оборудование'}
113287105,2015-05-15 19:16:30,208392,1951351,0,,3960,38,"{45:'Кровати, диваны и кресла'}"
6671530,2015-05-13 18:21:20,1875757,4279938,1,,2430,60,"{110:'Обувь', 178:'Для мальчиков'}"
73591637,2015-05-19 11:26:00,1807218,2090536,0,,3960,44,
91741190,2015-04-28 12:57:18,721976,4295606,0,,1002,17,
87888038,2015-05-03 15:03:46,445406,2173953,1,,4005,22,"{176:'Рубашки', 175:'Мужская одежда', 194:'> 54 (XXXL)'}"
48982495,2015-05-16 16:32:57,1690158,4089678,0,ваз 2108,1742,12,
73757077,2015-04-27 21:22:38,2099419,3004,0,,4111,38,
75692198,2015-05-04 16:56:31,1957132,300478,0,,3939,38,"{45:'Кровати, диваны и кресла'}"
52641559,2015-05-07 16:08:14,380766,1168174,1,,3953,46,
109147342,2015-05-01 23:17:59,1189296,1711388,1,,3960,18,
110834362,2015-04-28 13:06:10,435614,369272,0,,4181,34,"{800:'114.3', 5:'Шины, диски и колёса', 709:'Диски', 799:'4'}"
67806376,2015-05-06 10:38:18,65279,183917,1,,832,38,{45:'Шкафы и комоды'}
79586439,2015-05-15 20:47:29,595011,2897223,0,,924,12,
90858989,2015-04-27 18:05:52,897542,2816852,1,,1294,12,
94837704,2015-05-10 09:32:43,2114436,3674693,1,,3663,34,{5:'Аксессуары'}
105388806,2015-05-17 14:03:20,1992126,1674552,0,,4480,47,
14314603,2015-05-09 00:06:00,1151706,3839919,1,,79,12,
83006585,2015-04-30 04:35:51,303964,3680490,0,,378,26,
