AdID,LocationID,CategoryID,Params,Price,Title,IsContext
16093240,3960,41,"{480:'Запчасти', 143:'Аксессуары'}",0.0,Шлейф кнопки home для Apple iPhone 4,0
4974947,813,47,{127:'Детские коляски'},0.0,Коляску трость обменяю на 5штНутрилон2+ Малютка3,0
415841,3960,37,{14:'Монеты'},3000.0,"5 рублей 1987 г., 70 лет воср ""шайба""",0
21028577,942,54,"{549:'4', 201:'Продам', 498:'Кирпичный', 499:'Новостройка', 566:'Не первый и не последний', 575:'< 5'}",6094000.0,"4-к квартира, 156 м², 2/4 эт.",0
14951756,2840,29,{483:'Аксессуары'},250.0,Разъем питания для ноутбука Samsung R18 R25 R560,0
21436794,3960,26,{132:'Кабели и адаптеры'},0.0,Сетевой кабель miova 1.85 метра США,0
26729638,1344,34,"{817:'Трансмиссия и привод', 5:'Запчасти', 598:'Для автомобилей'}",5500.0,Диск сцепления Honda Civic 5d / 4d оригинал,0
33019615,1667,22,"{88:'38', 83:'Обувь', 175:'Женская одежда'}",250.0,Летние босоножски,0
4065936,1822,59,{217:'Кролики'},500.0,Продам кролика,0
32957207,1903,34,"{817:'Трансмиссия и привод', 5:'Запчасти', 598:'Для автомобилей'}",3900.0,Кпп ВАЗ-2109,0
27389664,1995,54,"{549:'3', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",0.0,"3-к квартира, 61 м², 8/9 эт.",0
29060750,3008,43,"{1283:'С пробегом', 633:'Синий', 184:'210 000 - 219 999', 695:'Передний', 632:'1.3', 210:'Volkswagen', 278:'Jetta', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1984'}",35000.0,"Volkswagen Jetta, 1984",0
24460759,370,42,"{202:'Продам', 556:'Дом', 525:'0'}",350000.0,Дом 51 м² на участке 8.4 сот.,0
32336551,3960,37,{14:'Билеты'},600.0,Проездной метро по Москве открытие ст. Маяковская,0
33309098,1710,41,{143:'Alcatel'},2000.0,Alcatel onetouch POP C2 4032D,0
19549565,4341,60,"{178:'Для девочек', 179:'Другое'}",300.0,Продаю кофточку,0
9400249,4222,48,{30:'Мопеды и скутеры'},17000.0,"Мопед в хорошем состоянии, торг уместен",0
2871859,2430,41,{143:'iPhone'},0.0,Айфон 5s,0
14716777,3505,500001,{820:'Сфера услуг'},0.0,Продается парикмахерская,0
26558038,1261,250004,"{714:'Высший менеджмент', 715:'Полный день', 822:'Высшее', 823:'6', 824:'Мужской', 825:'26'}",0.0,Руководитель. Помощник рук. Менеджер. Администрато,0
25147585,44,54,"{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый', 575:'9-12'}",1250000.0,"1-к квартира, 31 м², 9/9 эт.",0
15414970,3635,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",1.0,Двигатель ямз 238 нд,0
6177863,3335,54,"{552:'2', 201:'Куплю'}",0.0,Куплю 2-к квартиру,0
3321195,1636,22,"{83:'Верхняя одежда', 86:'> 50 (XXL)', 175:'Женская одежда'}",350.0,Жилетка,0
35285185,4292,250004,"{714:'Административная работа', 715:'Полный день', 822:'Высшее', 823:'13', 824:'Мужской', 825:'40'}",0.0,Ищу-постоянную работу в златоусте+,0
36664567,2277,34,{5:'Автокосметика и автохимия'},2400.0,Toyota ATF WS,0
9997459,1294,60,"{178:'Для мальчиков', 477:'74-80 см (7-12 мес)', 110:'Трикотаж'}",500.0,Костюм,0
13158164,1294,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",0.0,Kia rio4 хэтчбэк дверь задн. левая и другие детали,0
8298161,2338,250004,"{714:'Производство, сырьё, с/х', 715:'Полный день', 822:'Высшее', 823:'20', 824:'Мужской', 825:'39'}",30000.0,Мастер инженер,0
27709041,3807,4,{156:'Запчасти и аксессуары'},200.0,Запчасти на каму(складной),0
28373895,3960,34,"{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}",4500.0,Рессора Мазда BT-50 оригинал новая UH7428L11B,0
25984972,4268,250004,"{714:'Строительство', 715:'Полный день', 822:'Высшее', 823:'6', 824:'Мужской', 825:'27'}",0.0,"Мастер, инженер, прораб",0
16441538,2142,22,"{83:'Джинсы', 175:'Женская одежда', 87:'27'}",500.0,Продам джинсы,0
18255991,1636,43,"{1283:'С пробегом', 633:'Белый ', 184:'20 000 - 24 999', 695:'Передний', 632:'0.9', 210:'ВАЗ (LADA)', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2001', 280:'2109'}",35000.0,"ВАЗ 2109, 2001",0
17575830,2610,50,{44:'Садовая техника'},8500.0,Солнечная батарея Exmork 150М 150 ватт 12В Моно,0
18046483,3953,47,{127:'Игрушки'},475.0,Кукла шарнирная Abbie Angel новая,0
5242850,3960,37,{14:'Монеты'},400.0,2 копейки 1964 года,0
19867467,1301,20,,250.0,Продаю кур,0
6165549,3960,60,"{120:'62-68 см (2-6 мес)', 178:'Для мальчиков', 110:'Комбинезоны и боди'}",349.5,"Комбинезоны детские (для улицы), р. 62, 68, 74",0
7463397,3953,43,"{227:'A6', 633:'Серый', 1159:0, 210:'Audi', 184:'160 000 - 169 999', 1162:0, 1165:0, 1135:0, 632:'2.8', 1138:0, 1283:'С пробегом', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1997', 185:'Механика'}",280000.0,"Audi A6, 1997",0
11686710,992,37,{14:'Модели'},1600.0,Масштабные модели 135,0
21709237,1464,22,"{83:'Другое', 175:'Женская одежда'}",800.0,Шапка и шарф,0
31799695,2225,45,{211:'Восточноевропейская овчарка'},17000.0,Щенки вео,0
16312962,3960,34,"{709:'Шины', 731:'275', 732:'30', 733:'19', 734:'Летние', 5:'Шины, диски и колёса'}",0.0,Continental ContiSportContact 2 275/30R19 96Z,0
36403173,2643,250005,"{716:'Праздники, мероприятия'}",1000.0,"Аренда, прокат свадебных украшений для авто",0
8662986,881,250005,"{716:'Ремонт, строительство'}",0.0,Гипсокартон любой сложности,0
24255679,346,27,"{48:'Для дома', 487:'Утюги'}",1050.0,Продаю утюг Tefal aquaspeed 17.5 пр-во франция,0
33847522,3961,60,"{112:'98-104 см (2-4 года)', 178:'Для девочек', 179:'Верхняя одежда'}",1000.0,Комбез д/д состоянии новый фирма Lassiy,0
28294897,3953,34,"{817:'Запчасти для ТО', 5:'Запчасти', 598:'Для автомобилей'}",15000.0,Ровер 200 запчасти бензин 1.4 1999 5 ст. мкпп,0
20120169,3960,34,"{5:'Запчасти', 598:'Для автомобилей'}",0.0,Генератор-ауди а 4,0
11120197,3960,25,{140:'Планшеты'},3000.0,Wexler. TAB 7t 16GB 3G,0
167201,1636,38,{45:'Другое'},2600.0,Пуфик,0
12633070,3350,22,"{176:'Джинсы', 97:'34', 175:'Мужская одежда'}",2000.0,Джинсы новые,0
8676336,1667,54,"{576:'9-12', 550:'3', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'Посуточно'}",0.0,"3-к квартира, 70 м², 4/9 эт.",0
29742022,3976,53,{181:'Промышленное'},85000.0,"Резервуар ргс 90куб., 75куб., 25куб",0
9732119,3960,22,"{88:'38', 83:'Обувь', 175:'Женская одежда'}",22500.0,Новые босоножки Dolce Gabbana оригинал,0
4849405,1294,43,"{1283:'Новые', 210:'Lexus', 695:'Полный', 632:'3.5', 185:'Автомат', 186:'Бензин', 187:'Седан', 188:'2015', 254:'GS'}",3050000.0,"Lexus GS, 2015",0
8454820,3953,27,"{48:'Для дома', 487:'Стиральные машины'}",5500.0,Г/М Стиральная машина Samsung S821,0
8329582,2164,53,{181:'Для ресторана'},28670.0,Гриль для шаурмы Атеси Шаурма 3эл-М,0
12627736,3921,42,"{202:'Продам', 556:'Дом', 525:'160'}",800000.0,Дом 98 м² на участке 30 сот.,0
31993358,1459,250004,"{714:'Строительство', 715:'Полный день', 822:'Среднее специальное', 823:'30', 824:'Мужской', 825:'48'}",30000.0,"Водитель, газоэлектросварщик, автослесарь",0
3985514,3960,22,"{88:'38', 83:'Обувь', 175:'Женская одежда'}",2000.0,Лаковые туфли (38размер),0
2857106,4005,42,"{202:'Продам', 556:'Дом', 525:'1'}",520000.0,Дом 50 м² на участке 4 сот.,0
14145163,3960,250006,"{712:'Полный день', 827:'Не имеет значения', 711:'Строительство'}",0.0,Требуются разнорабочие,0
16070310,972,34,"{5:'Запчасти', 598:'Для водного транспорта'}",163780.0,Лодочный мотор T30afws MTR Marine,0
8933847,3960,26,"{132:'Акустика, колонки, сабвуферы'}",23500.0,FBT Jolly 8ba Активный ас,0
21667247,3960,22,{175:'Аксессуары'},2680.0,"Рюкзак ""Star"" зеленый",0
7509772,3953,22,"{88:'37', 83:'Обувь', 175:'Женская одежда'}",1500.0,Сапоги Д/с из Риги,0
35204397,3953,22,"{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}",23099.0,"Зимнее пальто на поясе, нат. кожа, нат. мех",0
2465601,346,53,{181:'Промышленное'},225.0,Элемент управления логика И-310,0
2638054,795,54,"{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Новостройка', 566:'Не первый и не последний', 575:'9-12'}",2000000.0,"2-к квартира, 57 м², 5/10 эт.",0
12973489,3921,50,{44:'Инструменты'},12400.0,Бензиновый триммер Husqvarna 128R,0
17416746,3953,27,"{48:'Для кухни', 486:'Плиты'}",9010.0,Варочная стеклокерамика Siemens EK gf,0
23563930,2840,57,{130:'Парфюмерия'},579.0,Midsummer Мидсаммер Орифлэйм Орифлейм Oriflame,0
26094227,2840,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",8500.0,Правая сторона на дэу daewoo матиз,0
9411118,3953,29,"{483:'Комплектующие', 631:'Оперативная память'}",200.0,"Оперативная память twinmos PC2-4200 512, U-dimm/CL",0
33713383,3960,22,"{88:'38', 83:'Обувь', 175:'Женская одежда'}",30000.0,Продаю сапоги производство Италия loriblu,0
10348379,2875,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",54.0,Прокладка поддона маз 238,0
8844183,346,250001,"{722:'Охрана, безопасность'}",0.0,Вскрытие закрытых автомобилей,0
2449057,3960,41,{143:'Samsung'},10000.0,Самсунг Гэлэкси S III,0
30834877,3771,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",0.0,Капот Renault Kangoo. Art6345,0
12316550,3520,9,{51:'Посуда'},1200.0,Сковорода и ковш Tefal Франция,0
32694428,3960,34,"{817:'Тормозная система', 5:'Запчасти', 598:'Для автомобилей'}",2500.0,Суппорт передний Фольксваген Corrado,0
33142402,2840,22,"{83:'Брюки', 85:'40–42 (XS)', 175:'Женская одежда'}",500.0,Спортивные летние брюки Nike XS,0
26656207,1261,32,"{536:'Сдам', 554:'Помещение свободного назначения'}",35000.0,"Помещение свободного назначения, 76 м²",0
33831432,3960,31,{212:'Курильский бобтейл'},15000.0,Котята Курильского бобтейла-Рыжие Солнышки,0
32046087,3960,60,"{178:'Для мальчиков', 477:'110-116 см (4-6 лет)', 110:'Трикотаж'}",199.0,Футболки с длинным рукавом,0
32260832,2840,250006,"{712:'Полный день', 711:'Производство, сырьё, с/х'}",0.0,Швея,0
21973569,3960,43,"{1283:'Новые', 633:'Чёрный', 260:'Almera', 1159:0, 210:'Nissan', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 695:'Передний', 696:'левый', 185:'Механика', 186:'Бензин', 187:'Седан', 188:'2015'}",369902.0,"Nissan Almera, 2015",0
31287863,1788,29,"{483:'Комплектующие', 631:'Жёсткие диски'}",2100.0,Новый в упаковке с интерфейсом IDE HDD 250 Gb,0
1579450,3061,50,{44:'Инструменты'},5000.0,Бензиновые Генераторы,0
6080960,3960,22,{175:'Аксессуары'},200.0,Сумка женская из кожезаменителя. Цвет бело-голубой,0
17464169,3960,60,"{178:'Для девочек', 179:'Обувь', 125:'> 36'}",2100.0,"Ботинки демисезонные 37 размер (на 37.5-38), новые",0
6355899,2840,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",0.0,"Двигатель Audi A6 (C5) 2000 г., 4.2 л. Бензин",0
23779415,2685,30,"{785:'Да', 204:'Продам', 532:'Гараж', 783:'Кирпичный'}",70000.0,"Гараж, 16 м²",0
29311488,1344,60,"{178:'Для мальчиков', 110:'Верхняя одежда', 119:'98-104 см (2-4 года)'}",800.0,Зимний костюм,0
12573875,3960,22,"{89:'40–42 (XS)', 83:'Пиджаки и костюмы', 175:'Женская одежда'}",500.0,Болеро новое,0
22841372,2114,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",0.0,Дроссельная заслонка на кия пиканто,0
34780457,1788,50,{44:'Садовая техника'},7900.0,Двигатель для мотоблока,0
13098726,3022,5,{165:'Игры с мячом'},1600.0,Обувь для зала Kelme Indoor Copa,0
34719875,3953,29,{483:'Аксессуары'},800.0,Пульт управления Apple Remote A1156 (MA128),0
36752963,2497,27,"{48:'Для кухни', 486:'Мелкая кухонная техника'}",5000.0,Продается кофемашина,0
3255784,1261,32,"{536:'Сдам', 554:'Офисное помещение', 790:'A'}",0.0,"Офисное помещение, 130 м²",0
9523932,3960,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",14000.0,Для УАЗ патриот салон обивка дверей пластик,0
9901206,926,250004,"{714:'Производство, сырьё, с/х', 715:'Сменный график', 822:'Среднее специальное', 823:'1', 824:'Женский', 825:'19'}",18000.0,Бармен,0
25766089,3769,29,"{483:'Комплектующие', 631:'Процессоры'}",1750.0,Проц AMD Athlon II X2 270,0
11818005,3022,54,"{549:'2', 201:'Продам', 498:'Монолитный', 499:'Новостройка', 566:'Не первый и не последний', 575:'9-12'}",2503500.0,"2-к квартира, 55 м², 6/10 эт.",0
27791243,813,54,"{549:'1', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",6000000.0,"1-к квартира, 53 м², 3/9 эт.",0
34755662,3953,52,"{167:'Журналы, газеты, брошюры'}",10.0,Дамские журналы для увлекательного досуга,0
19417880,1996,250005,"{716:'Няни, сиделки'}",15000.0,Ищу сиделку,0
36823711,3960,60,"{178:'Для мальчиков', 110:'Верхняя одежда', 119:'62-68 см (2-6 мес)'}",2000.0,Комбинезон пуховый с ушками и мишками,0
28977904,1261,5,{165:'Единоборства'},900.0,"Куртка Самбо, плетенка, хлопок, красная",0
2659017,2840,500001,{820:'Интернет-магазин'},20000.0,Готовый интернет магазин Apple,0
2409213,3953,22,"{88:'39', 83:'Обувь', 175:'Женская одежда'}",2500.0,Зимние,0
20076334,4371,250004,"{714:'Строительство', 715:'Полный день', 822:'Высшее', 823:'5', 824:'Мужской', 825:'26'}",200.0,"Отделка, гипсокартон, штукатурка",0
4464405,547,53,{181:'Для магазина'},0.0,"Островные, торговые отделы под ключ, витрины любые",0
19241181,3960,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",10608.0,Кузовные д. бмв X5 бампер с отв. П/омыват фар,0
8275128,3960,22,"{176:'Обувь', 98:'45', 175:'Мужская одежда'}",3500.0,Вело ботнки-ботинки для езды на велосипеде,0
20575675,351,43,"{1283:'С пробегом', 633:'Красный', 184:'160 000 - 169 999', 695:'Полный', 632:'1.8', 210:'ВАЗ (LADA)', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Внедорожник', 188:'1988', 280:'4x4 (Нива)'}",38000.0,"LADA 4x4 (Нива), 1988",0
19866589,3953,37,{14:'Игры'},550.0,Кукла в кукольный домик Дом мечты жители слуги,0
5724641,3960,60,"{178:'Для девочек', 179:'Другое'}",600.0,Вещи пакетом 9-18мес,0
20963520,4336,5,{165:'Пейнтбол и страйкбол'},400.0,Пейнтбол. Организация и проведение игр в пейнтбол,0
22601017,3960,44,{223:'Оборудование и аксессуары'},1100.0,Yashica winder. Japan,0
3721077,3771,60,"{178:'Для мальчиков', 110:'Верхняя одежда', 119:'98-104 см (2-4 года)'}",700.0,Жилетка детская,0
21248947,2277,43,"{1283:'С пробегом', 633:'Синий', 229:'5 серия', 1159:0, 210:'BMW', 184:'120 000 - 129 999', 1162:0, 1165:0, 1135:0, 1329:'2.5', 1138:0, 695:'Задний', 696:'левый', 697:'Не битый', 186:'Дизель', 187:'Седан', 188:'1993', 185:'Механика'}",162500.0,"BMW 5 серия, 1993",0
35571829,343,38,{45:'Текстиль и ковры'},6500.0,Продам ковер,0
19267081,3960,22,"{88:'36', 83:'Обувь', 175:'Женская одежда'}",4900.0,Босоножки Дольче Габбана. Dolce Gabbana,0
33430816,4336,6,"{200:'Продам', 511:'2', 564:'Не первый и не последний', 517:'Кирпичный', 573:'9-12'}",453000.0,"Комната 12 м² в 2-к, 8/9 эт.",0
16418880,1667,250006,"{712:'Неполный день', 827:'Не имеет значения', 711:'Административная работа'}",26500.0,Менеджер смены,0
36245708,3960,22,"{83:'Верхняя одежда', 86:'46–48 (L)', 175:'Женская одежда'}",40000.0,Шуба норковая 46 размер продам срочно,0
17018919,346,35,,300.0,Фигуры из покрышек,0
16349484,2875,41,{143:'Fly'},2500.0,Fly IQ4415 Quad ERA Style 3,0
14256320,3960,60,"{178:'Для мальчиков', 110:'Верхняя одежда', 119:'74-80 см (7-12 мес)'}",2000.0,"Комбинезон зимний, размер 74",0
24785405,1173,43,"{1283:'С пробегом', 633:'Серебряный ', 184:'25 000 - 29 999', 695:'Полный', 632:'2.0', 210:'Toyota', 277:'Caldina', 185:'Автомат', 696:'правый', 697:'Битый', 186:'Бензин', 187:'Универсал', 188:'2004'}",300000.0,"Toyota Caldina, 2004",0
22596643,2474,5,{165:'Другое'},500.0,Лазерная указка,0
27566870,2840,41,{143:'LG'},13500.0,LG nexus5,0
22376324,4545,54,"{576:'5-8', 550:'2', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}",25000.0,"2-к квартира, 65 м², 2/8 эт.",0
3065150,3282,38,{45:'Столы и стулья'},5000.0,Стеклянный стол,0
8261101,3771,50,{44:'Сантехника и сауна'},1931.0,Смеситель Frap 4621,0
13128263,2430,31,{212:'Британская'},17500.0,Британские красные тикированные котята,0
18884710,4145,34,"{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}",1000.0,Модуль подушек безопасности Форд Фокус 2,0
6354341,3008,48,{30:'Мопеды и скутеры'},390000.0,Макси-скутер,0
29095072,1606,54,"{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'13-16'}",3500000.0,"2-к квартира, 55 м², 2/14 эт.",0
33461829,3335,37,{14:'Монеты'},60.0,20 centavos 1957 Аргентина,0
853595,44,47,{127:'Детские коляски'},3000.0,Продам прогулочную коляску,0
32758887,2319,47,{127:'Детские коляски'},2400.0,Куплена в апреле 2015г,0
14748928,3771,29,"{483:'Комплектующие', 631:'Оперативная память'}",600.0,Оперативная память DDR2 2Gb (512Mb x 4шт),0
7958753,2277,22,"{88:'38', 83:'Обувь', 175:'Женская одежда'}",3000.0,Кроссовки Nike оригинал,0
4539963,992,51,"{148:'МФУ, копиры и сканеры'}",4000.0,Brother DCP-1510R,0
27555190,343,23,{7:'Надувные лодки'},21500.0,Лодка надувная пвх,0
9916235,1592,54,"{576:'< 5', 550:'3', 201:'Сдам', 503:'Блочный', 567:'Не последний', 504:'Посуточно'}",1500.0,"3-к квартира, 100 м², 1/2 эт.",0
22217019,3061,29,"{483:'Комплектующие', 631:'Оперативная память'}",4900.0,Kingston HyperX (KHX1600C10D3B1K2 / 16G) DDR-III,0
18976787,2840,54,"{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Новостройка', 566:'Не первый и не последний', 575:'17-25'}",3725000.0,"1-к квартира, 50 м², 8/18 эт.",0
4284683,3953,22,"{90:'40–42 (XS)', 83:'Платья и юбки', 175:'Женская одежда'}",5500.0,Яркое длинное платье,0
25114855,3966,60,"{178:'Для мальчиков', 110:'Шапки, варежки, шарфы'}",100.0,Шапка,0
21031641,842,34,"{5:'Запчасти', 598:'Для спецтехники'}",18999.0,Форсунка Denso Model 801 WD615 howo VG1246080051,0
16554151,3960,60,"{178:'Для девочек', 179:'Брюки', 111:'110-116 см (4-6 лет)'}",2500.0,Брюки Pinco Pallino,0
5413178,1110,22,"{83:'Свадебные платья', 476:'42–44 (S)', 175:'Женская одежда'}",14000.0,Платье,0
6405160,3960,22,"{90:'44–46 (M)', 83:'Платья и юбки', 175:'Женская одежда'}",2000.0,Платье Pink,0
25438439,3771,4,{156:'Детские'},3000.0,"Велосипед 3-х кол. LT950-1 ""дружик"" розовый",0
19295034,2350,38,"{45:'Кровати, диваны и кресла'}",6500.0,Кровати,0
9480067,3960,60,"{178:'Для мальчиков', 124:'34', 110:'Обувь'}",500.0,Кроссовки,0
28757231,1902,41,{143:'iPhone'},3000.0,4s,0
32005562,3960,34,{5:'GPS-навигаторы'},3000.0,Навигатор-видеорегистратор ACV GQ8,0
33077414,1168,34,"{5:'Запчасти', 598:'Для автомобилей'}",10444.0,56027863 Ate Controller Brake ABS 10.0941-0903.4,0
5564770,1902,47,{127:'Детские коляски'},2700.0,Продается коляска,0
17204866,1344,60,"{178:'Для мальчиков', 477:'110-116 см (4-6 лет)', 110:'Трикотаж'}",0.0,Большой выбор одежды для мальчика,0
77087,3960,22,"{90:'46–48 (L)', 83:'Платья и юбки', 175:'Женская одежда'}",700.0,Платье для будущих мам Mothercare,0
30045732,3960,4,{156:'Горные'},29600.0,Велосипед format 1413 26 красный М/белый М (2015),0
29954686,3960,27,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",3500.0,Продаю холодильник beko,0
27014883,3960,53,{181:'Для офиса'},7990.0,Металлический шкаф nobilis амт 0812,0
8089722,918,250006,"{712:'Полный день', 827:'Не имеет значения', 711:'Продажи'}",15000.0,Продавец-консультант г. Острогожск,0
34013393,3960,47,{127:'Детские коляски'},6000.0,Продам коляску в хорошем состоянии Jane 2в1,0
28568723,3505,41,{143:'Samsung'},9000.0,Grand 2,0
18956168,2840,43,"{1283:'С пробегом', 633:'Серебряный ', 184:'110 000 - 119 999', 695:'Передний', 632:'1.4', 210:'Ford', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Универсал', 188:'2006', 241:'Fusion'}",310000.0,"Ford Fusion, 2006",0
3236966,1917,42,"{202:'Продам', 556:'Дом', 525:'0'}",4500000.0,Дом 260 м² на участке 13 сот.,0
25860426,2077,34,"{709:'Шины', 731:'175', 732:'65', 733:'15', 734:'Зимние нешипованные', 5:'Шины, диски и колёса'}",1700.0,175/65R15 Bridgestone Revo 2,0
28508183,327,250005,"{716:'Транспорт, перевозки', 717:'Аренда спецтехники'}",0.0,Услуги land cruiser 80,0
10645324,414,22,{175:'Аксессуары'},400.0,Шарф фк Украина,0
8374674,2291,250006,"{712:'Неполный день', 827:'Не имеет значения', 711:'Маркетинг, реклама, PR'}",0.0,Специалист по сбору информации/Фриланс (Балашиха),0
26512034,1344,34,"{5:'Запчасти', 598:'Для спецтехники'}",3000.0,Маховик камаз,0
15739036,2323,34,"{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}",1000.0,Модуль зажигания ваз2112,0
6864260,3960,34,"{709:'Шины', 731:'195', 732:'60', 733:'15', 734:'Летние', 5:'Шины, диски и колёса'}",1600.0,195 60 R15 88V pirelli P4000,0
4962203,2225,42,"{202:'Продам', 556:'Коттедж', 525:'0'}",6750000.0,Коттедж 180 м² на участке 6 сот.,0
23218150,3953,38,"{45:'Предметы интерьера, искусство'}",1600.0,Зеркало Mmm. mmm. look so good,0
23926180,3976,50,{44:'Садовая техника'},1700.0,Электронасос Агидель продам,0
17240363,414,13,{137:'Игровые приставки'},24000.0,Игровая приставка Soni PS-4,0
5951657,3976,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",12000.0,Рама на а/м. камаз,0
26097816,2277,53,{181:'Для магазина'},12000.0,Кассовый аппарат Орион110,0
23159434,1261,250001,"{722:'Транспорт, перевозки', 723:'Грузоперевозки'}",0.0,Перевезти камень пластушка,0
26038023,343,34,"{800:'114.3', 801:'35', 5:'Шины, диски и колёса', 709:'Диски', 796:'Литые', 797:'18', 798:'8.5', 799:'5'}",36000.0,Vossen VFS1 R18 5/114.3 разноширокие,0
10737111,1261,34,"{5:'Запчасти', 598:'Для спецтехники'}",0.0,Штока для гидроцилиндров (любых диаметров),0
10751158,2275,54,"{576:'< 5', 550:'1', 201:'Сдам', 503:'Панельный', 567:'Не первый', 504:'На длительный срок'}",8500.0,"1-к квартира, 33 м², 2/2 эт.",0
30605566,3953,34,"{709:'Шины', 731:'205', 732:'60', 733:'16', 734:'Летние', 5:'Шины, диски и колёса'}",9400.0,"Комплект 205/60-16, 92V",0
13865829,2685,43,"{1283:'С пробегом', 633:'Серебряный ', 1159:0, 210:'ВАЗ (LADA)', 184:'5 000 - 9 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 280:'Granta', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2014', 185:'Автомат'}",390000.0,"LADA Granta, 2014",0
20340474,547,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",3200.0,Новая передняя фара Volkswagen Passat B5+,0
7888553,1667,34,"{817:'Топливная и выхлопная системы', 5:'Запчасти', 598:'Для автомобилей'}",200.0,Корпус воздушного фильтра на ВАЗ классику,0
4899093,3953,37,{14:'Картины'},1500.0,"Картина, холст, маслом",0
21297581,2474,34,{5:'Аудио- и видеотехника'},2999.5,Продам зеркала-видеорегистраторы Full HD,0
31374451,2230,46,,250.0,Резиновые сапоги для собаки,0
33434252,3061,43,"{1283:'С пробегом', 633:'Белый ', 1159:0, 210:'Toyota', 184:'60 000 - 64 999', 1162:0, 1165:0, 1135:0, 632:'2.7', 1138:0, 277:'Fortuner', 695:'Полный', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Внедорожник', 188:'2011', 185:'Автомат'}",1445000.0,"Toyota Fortuner, 2011",0
1549728,1647,32,"{536:'Продам', 579:'Торговое помещение'}",0.0,"Торговое помещение, 1341 м²",0
29277341,3953,46,,2774.0,Moser Rex Mini триммер черный с лапками,0
2071487,4145,60,"{178:'Для мальчиков', 124:'21', 110:'Обувь'}",600.0,Туфли детские летние (сандалии) р-р 21,0
26971782,3939,38,{45:'Шкафы и комоды'},0.0,Шкаф купе Консул-1,0
10999964,2473,14,{42:'Грузовики'},0.0,Камаз 55111,0
34038760,1344,30,"{785:'Да', 204:'Продам', 532:'Гараж', 783:'Кирпичный'}",0.0,"Гараж, 24 м²",0
36604491,2666,42,"{202:'Продам', 556:'Дом', 525:'150'}",375000.0,Дом 30 м² на участке 10 сот.,0
25418878,1653,250006,"{712:'Сменный график', 827:'Не имеет значения', 711:'Медицина, фармацевтика'}",7000.0,Санитарки в больницу,0
9383429,3018,22,"{90:'44–46 (M)', 83:'Платья и юбки', 175:'Женская одежда'}",1000.0,Красивое платье М,0
27479547,3976,14,{42:'Сельхозтехника'},372000.0,Кормоизмельчитель Taarup 853,0
35966112,3953,38,{45:'Кухонные гарнитуры'},32000.0,Буфет,0
12152763,346,27,"{48:'Для дома', 487:'Стиральные машины'}",750.0,Моторы,0
14688077,2230,34,"{5:'Запчасти', 598:'Для автомобилей'}",2000.0,Блок ABS Legacy (B11),0
15867761,3960,31,{212:'Британская'},3500.0,Британчики,0
11661671,3939,14,{42:'Тягачи'},320000.0,Камаз 54112,0
32751300,3953,34,"{709:'Шины', 731:'215', 732:'65', 733:'16', 734:'Зимние шипованные', 5:'Шины, диски и колёса'}",13000.0,Комплект новых Hankook Pike RW12,0
