session_id,user_id,group,date,time_on_page,offers_viewed_per_session,offers_clicked_per_session
491172,168079,test,2026-05-15,705,19,0
525750,407057,test,2026-05-15,222,14,3
581294,593687,control,2026-05-15,1446,5,0
692447,241081,test,2026-05-15,3021,27,4
355021,227950,control,2026-05-15,346,9,0
831105,828361,test,2026-05-15,788,22,3
336828,387748,test,2026-05-15,59,13,1
414546,445200,control,2026-05-15,56,10,2
817269,652654,test,2026-05-15,755,21,5
968286,533856,control,2026-05-15,309,3,0
989053,650131,control,2026-05-15,922,8,2
184532,320038,control,2026-05-15,536,9,0
785491,829630,test,2026-05-15,90,23,4
999908,319205,control,2026-05-15,117,12,1
781463,741784,control,2026-05-15,168,12,5
896483,161010,control,2026-05-15,331,13,0
133223,214611,test,2026-05-15,245,12,3
198042,699121,control,2026-05-15,158,15,1
524965,865175,control,2026-05-15,211,4,0
497687,759531,control,2026-05-15,665,12,2
495490,654640,test,2026-05-15,646,24,4
679549,191928,test,2026-05-15,1313,17,7
599127,607157,test,2026-05-15,290,14,0
158840,859246,test,2026-05-15,740,23,6
767678,822106,test,2026-05-15,575,24,5
109909,734155,test,2026-05-15,709,8,0
836986,926471,control,2026-05-15,1056,16,3
279708,841139,test,2026-05-15,403,18,4
186702,401137,control,2026-05-15,82,11,1
624139,547798,test,2026-05-15,2097,17,5
986392,738419,test,2026-05-15,155,19,5
554987,988980,test,2026-05-15,115,16,2
776234,431862,test,2026-05-15,9408,22,2
922478,372273,control,2026-05-15,72,2,0
447362,650912,control,2026-05-15,53,13,2
693343,703080,test,2026-05-15,890,18,6
999636,753518,test,2026-05-15,1014,21,5
199994,471042,test,2026-05-15,1151,12,5
653815,236014,control,2026-05-15,445,13,1
144618,744129,control,2026-05-15,472,13,4
340927,689964,control,2026-05-15,781,17,4
321686,620509,control,2026-05-15,399,17,2
825916,644951,control,2026-05-15,266,1,0
694316,864605,test,2026-05-15,570,14,4
598598,762550,test,2026-05-15,758,21,3
384263,621919,control,2026-05-15,441,13,0
148823,616428,control,2026-05-15,797,14,3
177959,947228,control,2026-05-15,224,10,1
817675,288646,control,2026-05-15,343,1,0
393992,739008,test,2026-05-15,514,19,4
690882,344026,control,2026-05-15,328,2,0
790077,843007,control,2026-05-15,221,3,1
134500,404598,test,2026-05-15,197,20,4
288066,302957,control,2026-05-15,97,9,3
991737,101657,control,2026-05-15,261,13,0
429761,223949,test,2026-05-15,1008,14,2
116418,125151,test,2026-05-15,1091,13,4
317221,587467,test,2026-05-15,2508,17,2
715551,755843,control,2026-05-15,421,9,0
251195,935434,test,2026-05-15,542,16,4
888795,223654,control,2026-05-15,1057,9,2
960556,873291,control,2026-05-15,178,14,1
847332,989265,test,2026-05-15,38,13,3
960778,317402,control,2026-05-15,675,5,1
517643,938403,control,2026-05-15,104,16,4
180674,745197,test,2026-05-15,380,19,5
413814,534773,test,2026-05-15,1055,19,5
270341,534153,control,2026-05-15,777,12,3
691353,147702,control,2026-05-15,89,18,3
352153,450006,test,2026-05-15,854,20,4
694223,466634,test,2026-05-15,2010,18,2
975194,687638,test,2026-05-15,1297,20,5
990704,945197,control,2026-05-15,293,10,3
508060,768470,test,2026-05-15,389,18,3
809922,322652,control,2026-05-15,252,6,0
666820,111846,control,2026-05-15,291,7,0
447843,771736,test,2026-05-15,1366,17,3
502491,310960,control,2026-05-15,337,18,2
892313,823535,test,2026-05-15,423,13,3
875679,395307,control,2026-05-15,81,3,0
246748,366776,test,2026-05-15,298,22,5
928897,928580,control,2026-05-15,912,12,1
822794,171131,control,2026-05-15,204,8,3
859340,422722,test,2026-05-15,311,12,4
182237,414870,test,2026-05-15,2170,17,1
625119,631302,test,2026-05-15,187,14,2
881667,676710,test,2026-05-15,47,14,0
462659,439658,control,2026-05-15,885,6,3
156304,904291,control,2026-05-15,453,8,0
202430,106429,test,2026-05-15,209,20,3
558320,219366,control,2026-05-15,150,12,3
343420,819150,control,2026-05-15,872,15,0
979414,449472,control,2026-05-15,119,1,1
179710,457943,test,2026-05-15,1535,25,4
457137,515287,test,2026-05-15,1109,32,6
734565,859584,test,2026-05-15,3376,14,2
906360,696557,control,2026-05-15,343,8,2
743684,745915,test,2026-05-15,547,24,2
724540,130531,test,2026-05-15,591,20,3
515973,972460,test,2026-05-15,338,24,5
911131,284160,control,2026-05-15,204,2,1
442230,303440,test,2026-05-15,756,21,4
131064,446569,test,2026-05-15,756,18,6
764926,974329,test,2026-05-15,338,18,6
386604,454352,test,2026-05-15,380,21,5
921609,805139,control,2026-05-15,445,8,1
572436,602381,test,2026-05-15,221,12,3
614435,597549,test,2026-05-15,439,20,3
339220,935981,control,2026-05-16,215,11,1
473095,137285,test,2026-05-16,3601,15,3
679902,777015,test,2026-05-16,1743,22,3
493663,242348,control,2026-05-16,297,14,0
552825,604884,test,2026-05-16,704,16,2
294760,262934,test,2026-05-16,60,12,1
812711,757667,test,2026-05-16,401,15,4
714334,582992,test,2026-05-16,317,29,4
792764,663051,control,2026-05-16,615,8,0
498535,451387,control,2026-05-16,3022,5,1
189856,584935,control,2026-05-16,449,15,3
909676,922072,test,2026-05-16,437,20,1
748665,953715,test,2026-05-16,350,17,2
409727,534061,control,2026-05-16,3078,11,2
936821,878656,control,2026-05-16,1421,19,2
358421,158743,test,2026-05-16,812,16,6
847748,975671,test,2026-05-16,1962,28,5
177077,646384,test,2026-05-16,524,16,3
186023,413884,test,2026-05-16,342,26,7
380989,692385,test,2026-05-16,434,22,1
261712,860180,test,2026-05-16,1557,22,2
498458,811141,control,2026-05-16,511,14,1
846247,430828,control,2026-05-16,308,7,1
921968,682145,test,2026-05-16,1052,16,3
764693,661916,test,2026-05-16,230,23,7
261771,119627,control,2026-05-16,322,15,0
875584,318379,test,2026-05-16,589,8,1
508548,705445,control,2026-05-16,582,15,4
432061,818791,test,2026-05-16,78,17,5
478221,447832,control,2026-05-16,1492,12,0
211726,938373,test,2026-05-16,52,16,2
195966,934438,test,2026-05-16,185,15,4
105447,470771,test,2026-05-16,1020,13,0
423241,169429,test,2026-05-16,712,22,6
566339,256557,test,2026-05-16,400,18,3
477400,394083,control,2026-05-16,363,7,1
898329,981578,test,2026-05-16,304,11,2
382870,132687,test,2026-05-16,834,21,4
207197,455627,control,2026-05-16,1512,7,0
238943,493468,control,2026-05-16,638,16,2
191537,756944,control,2026-05-16,101,9,2
296494,660226,control,2026-05-16,96,8,0
551914,983326,test,2026-05-16,676,17,6
570646,274031,control,2026-05-16,770,6,0
684041,698717,control,2026-05-16,1551,3,2
681687,735111,control,2026-05-16,214,8,1
637333,508489,test,2026-05-16,222,5,1
527865,296481,test,2026-05-16,728,12,2
208310,724103,test,2026-05-16,181,9,0
127537,222520,control,2026-05-16,484,13,2
193972,920347,control,2026-05-16,139,21,5
471106,888047,control,2026-05-16,1384,13,1
681141,423256,test,2026-05-16,512,18,4
197584,839525,control,2026-05-16,571,15,1
725920,999488,control,2026-05-16,553,12,3
727094,429776,test,2026-05-16,715,18,2
922543,844321,control,2026-05-16,199,11,2
440189,133164,test,2026-05-16,135,25,5
503951,384685,control,2026-05-16,985,9,2
112940,533973,control,2026-05-16,729,3,0
406024,191014,control,2026-05-16,587,21,3
533911,621199,control,2026-05-16,1294,14,1
506637,349185,control,2026-05-16,590,8,1
917018,489633,test,2026-05-16,136,13,5
188813,573858,test,2026-05-16,348,21,4
860053,969749,control,2026-05-16,658,13,4
686716,417329,test,2026-05-16,312,12,2
354533,326639,test,2026-05-16,3162,24,5
699743,650607,control,2026-05-16,157,14,3
646417,417003,control,2026-05-16,1012,11,2
277820,283514,test,2026-05-16,266,11,2
818605,217683,test,2026-05-16,347,15,2
499226,492393,test,2026-05-16,208,16,3
277735,923073,test,2026-05-16,537,13,3
245584,139211,test,2026-05-16,453,11,2
381981,915572,control,2026-05-16,400,19,6
415759,311915,test,2026-05-16,271,25,4
381444,197102,test,2026-05-16,562,17,4
617077,565330,test,2026-05-16,226,11,0
253023,630573,control,2026-05-16,897,11,2
166340,126146,test,2026-05-16,298,15,6
275329,937838,test,2026-05-16,51,6,0
555791,606109,test,2026-05-16,1107,15,3
389366,624344,control,2026-05-16,884,12,3
541557,261562,control,2026-05-16,178,1,0
414313,299451,test,2026-05-16,1147,18,6
607753,456637,test,2026-05-16,154,17,7
920685,606957,test,2026-05-16,58,28,4
180657,868020,control,2026-05-16,100,16,1
478666,649063,control,2026-05-16,207,9,2
363926,425434,test,2026-05-16,1579,19,2
358568,913205,test,2026-05-16,187,28,6
855917,443238,test,2026-05-16,90,9,1
755395,250255,test,2026-05-16,339,12,2
619886,906859,control,2026-05-16,1046,11,2
722651,203024,test,2026-05-16,702,26,2
746624,962074,test,2026-05-16,921,16,1
305047,641218,test,2026-05-16,1187,14,4
580102,809589,control,2026-05-16,425,10,0
212168,239164,control,2026-05-16,41,17,2
242071,315154,test,2026-05-16,185,14,3
419457,859767,test,2026-05-16,535,14,1
107096,138328,test,2026-05-16,408,26,4
514913,581682,test,2026-05-16,3369,24,1
448354,506415,test,2026-05-16,1568,25,3
982495,848344,control,2026-05-16,261,7,1
750318,647718,control,2026-05-16,884,12,1
498343,221462,control,2026-05-16,88,15,2
943135,104309,test,2026-05-16,221,12,2
445549,426087,control,2026-05-16,376,17,1
561607,146168,control,2026-05-16,501,5,3
450996,820426,test,2026-05-16,309,9,1
551533,989322,test,2026-05-16,1827,18,5
955088,723155,test,2026-05-16,1320,23,8
963539,191305,test,2026-05-16,448,11,1
782661,449479,test,2026-05-16,747,17,6
723266,589554,control,2026-05-16,152,10,4
242736,148381,test,2026-05-16,3783,22,4
415029,208111,control,2026-05-16,137,6,1
732512,645865,test,2026-05-16,494,23,3
829066,903398,control,2026-05-16,525,14,1
310608,790995,test,2026-05-16,945,17,2
602278,881770,control,2026-05-16,162,8,1
286266,427659,test,2026-05-16,75,25,8
517584,123572,test,2026-05-16,2171,18,1
434640,705615,control,2026-05-16,241,8,1
405605,895338,test,2026-05-16,679,15,0
870571,427305,control,2026-05-16,1281,18,1
828716,769883,control,2026-05-16,41,18,2
763646,320039,test,2026-05-16,33,19,5
614858,436467,test,2026-05-16,154,18,5
703853,310297,control,2026-05-16,232,13,2
919959,301898,test,2026-05-16,786,18,2
354200,400487,control,2026-05-16,2136,7,1
441716,390088,control,2026-05-16,113,8,0
494322,658131,test,2026-05-16,68,15,2
393916,434652,test,2026-05-16,214,11,2
956156,910326,control,2026-05-16,517,12,0
924040,562543,test,2026-05-16,2325,19,1
512022,803724,test,2026-05-16,1027,10,3
482746,223365,test,2026-05-16,346,15,1
219420,385898,control,2026-05-16,144,13,2
691240,256574,test,2026-05-16,210,15,2
309505,265146,test,2026-05-16,1394,17,4
720995,386929,control,2026-05-16,215,10,1
672133,220020,test,2026-05-16,122,22,6
288667,115997,test,2026-05-16,83,17,2
814827,753205,control,2026-05-16,160,9,2
904905,686810,control,2026-05-16,364,14,3
676820,639031,control,2026-05-16,1695,8,1
128223,207348,test,2026-05-16,87,11,0
862538,316612,control,2026-05-16,705,14,2
584045,668882,test,2026-05-16,431,18,1
842776,467335,test,2026-05-16,215,26,3
319832,676051,test,2026-05-16,1105,13,3
559753,433955,test,2026-05-16,3036,22,4
936433,384218,control,2026-05-16,749,16,3
405482,248433,test,2026-05-16,1140,18,3
971662,838568,control,2026-05-16,145,8,0
826490,943058,control,2026-05-16,343,16,0
172518,397027,control,2026-05-16,1691,10,1
958747,701969,test,2026-05-16,1010,25,4
988970,356717,control,2026-05-16,1220,5,0
934306,279594,test,2026-05-16,300,22,6
933665,174703,test,2026-05-16,149,21,2
529016,426503,control,2026-05-16,188,13,3
805668,743052,test,2026-05-16,741,17,5
623557,455193,test,2026-05-16,2008,18,5
245939,666836,control,2026-05-16,175,11,1
764100,565198,test,2026-05-16,708,15,4
417543,153190,control,2026-05-16,363,14,2
353777,236392,test,2026-05-16,362,14,2
364955,130401,test,2026-05-16,523,23,6
790658,593602,test,2026-05-16,1189,17,5
261630,808308,test,2026-05-16,206,15,2
849979,152906,test,2026-05-16,2570,10,2
543681,211072,control,2026-05-16,1099,4,0
927406,502233,control,2026-05-16,119,11,1
495303,156413,control,2026-05-16,245,12,2
177558,190302,test,2026-05-16,144,21,3
570880,547181,control,2026-05-16,751,11,0
726979,510954,control,2026-05-16,765,12,2
602514,287677,control,2026-05-16,1718,22,6
710527,838908,test,2026-05-16,131,17,4
520274,725078,control,2026-05-16,119,16,4
660324,721549,control,2026-05-16,736,14,1
631221,760047,test,2026-05-16,126,14,1
825309,976792,control,2026-05-16,808,16,2
538620,823648,test,2026-05-16,687,25,4
670053,833337,control,2026-05-16,168,11,0
138551,567493,control,2026-05-16,607,13,0
929130,746253,control,2026-05-16,391,7,3
476993,472899,test,2026-05-16,525,21,0
835716,427617,test,2026-05-16,381,21,1
951755,448475,control,2026-05-16,250,11,1
662986,957150,test,2026-05-16,298,22,2
722665,307772,test,2026-05-16,259,12,0
769180,847528,control,2026-05-16,477,10,3
189110,895242,test,2026-05-16,225,24,5
214682,803458,test,2026-05-16,270,18,4
906306,948612,test,2026-05-16,390,24,2
360289,659399,test,2026-05-16,887,14,5
789545,182361,control,2026-05-16,798,7,2
796982,892453,control,2026-05-16,200,10,1
472253,901561,control,2026-05-16,292,7,0
274418,588316,control,2026-05-16,1014,1,0
778428,695370,control,2026-05-16,441,11,2
742439,238197,control,2026-05-16,399,10,0
146448,197429,test,2026-05-16,321,21,4
690579,952336,control,2026-05-16,196,15,3
776364,941325,test,2026-05-16,509,7,0
810380,832534,control,2026-05-16,252,7,2
778159,591022,control,2026-05-16,369,17,3
519029,201987,test,2026-05-16,162,23,6
889245,577714,control,2026-05-16,184,10,0
447704,425469,test,2026-05-16,399,18,7
934908,817727,control,2026-05-16,169,8,2
551365,775721,test,2026-05-16,559,19,5
211090,844715,control,2026-05-16,176,6,0
111060,903726,test,2026-05-16,338,14,4
203396,588003,test,2026-05-16,2137,6,1
371306,593403,test,2026-05-16,4386,15,4
332785,342948,test,2026-05-16,1994,20,4
635482,334665,test,2026-05-16,478,14,4
883132,250703,control,2026-05-16,120,10,1
643998,746910,test,2026-05-16,1397,19,5
685098,370587,test,2026-05-16,219,31,10
708717,481104,test,2026-05-16,2592,17,3
821068,511122,control,2026-05-16,1148,22,1
703178,292259,control,2026-05-16,44,10,0
331768,833599,control,2026-05-16,156,15,3
567432,797492,control,2026-05-16,384,10,3
492292,446373,test,2026-05-16,305,15,1
510133,927094,test,2026-05-16,1318,16,4
585556,440536,test,2026-05-16,1673,24,4
909859,575301,control,2026-05-16,129,8,0
812565,611187,control,2026-05-16,862,13,2
717181,131734,test,2026-05-16,421,15,1
823975,168540,test,2026-05-16,147,13,1
624776,598424,test,2026-05-16,88,22,4
258067,218370,test,2026-05-16,303,14,1
461724,468512,control,2026-05-16,844,12,2
125755,601903,test,2026-05-16,2753,22,5
606222,583646,control,2026-05-16,525,12,1
209627,986850,test,2026-05-16,739,20,1
409783,279098,control,2026-05-16,274,24,4
536181,395968,control,2026-05-16,170,16,1
190025,905245,control,2026-05-16,44,13,5
221707,465549,control,2026-05-16,190,1,0
971699,733801,control,2026-05-16,792,18,0
865618,702593,control,2026-05-16,423,18,4
248557,233582,control,2026-05-16,1634,19,1
465249,632623,control,2026-05-16,484,15,1
427040,207932,control,2026-05-16,1015,7,1
459731,525392,control,2026-05-16,72,7,0
577450,957266,control,2026-05-16,270,6,1
922366,848969,control,2026-05-16,320,12,3
316916,935461,test,2026-05-16,413,9,0
646428,212178,test,2026-05-17,372,18,5
606384,441699,test,2026-05-17,353,21,3
465219,683165,control,2026-05-17,374,10,0
599292,780999,control,2026-05-17,1303,13,1
202365,174369,test,2026-05-17,985,22,2
559450,930924,control,2026-05-17,287,7,2
857065,416793,control,2026-05-17,170,2,0
830609,658624,test,2026-05-17,1921,8,4
574425,583367,control,2026-05-17,249,7,0
434400,520286,control,2026-05-17,182,10,2
170437,719221,test,2026-05-17,358,15,1
414849,533525,control,2026-05-17,570,1,0
146853,350164,control,2026-05-17,295,13,2
949541,751034,test,2026-05-17,1330,18,2
845305,355528,test,2026-05-17,112,12,2
220675,674566,control,2026-05-17,397,10,1
123682,266744,test,2026-05-17,445,9,3
990429,605806,test,2026-05-17,101,10,1
459743,502460,test,2026-05-17,275,11,2
779445,169268,control,2026-05-17,221,8,1
214675,457264,control,2026-05-17,188,16,3
810032,318353,control,2026-05-17,211,12,1
938913,953452,test,2026-05-17,1535,19,2
272337,827774,control,2026-05-17,311,13,3
876459,719677,test,2026-05-17,1718,19,3
355761,552091,test,2026-05-17,505,18,4
641058,922412,test,2026-05-17,2207,12,3
282927,556501,test,2026-05-17,1991,11,1
678719,694764,control,2026-05-17,867,15,2
267914,925571,control,2026-05-17,1069,11,3
447067,458823,test,2026-05-17,227,29,4
687044,670977,control,2026-05-17,320,14,4
547080,827851,control,2026-05-17,537,15,2
584498,347625,control,2026-05-17,274,20,4
343118,281493,test,2026-05-17,143,25,6
936507,794799,control,2026-05-17,254,7,1
524723,802131,test,2026-05-17,315,32,7
760351,181678,control,2026-05-17,199,10,2
293411,875282,test,2026-05-17,2044,11,2
295440,846490,control,2026-05-17,243,18,4
771590,702080,test,2026-05-17,452,32,5
789237,977394,test,2026-05-17,249,23,3
553125,610268,control,2026-05-17,850,20,3
514798,219876,control,2026-05-17,5284,14,3
130610,720928,control,2026-05-17,954,15,0
873207,725030,control,2026-05-17,1032,9,1
743937,585394,test,2026-05-17,234,24,5
306909,441183,control,2026-05-17,685,8,2
571413,682051,test,2026-05-17,335,19,1
720970,202397,test,2026-05-17,1278,16,1
550418,961953,control,2026-05-17,1208,15,1
507723,566843,control,2026-05-17,120,17,5
104666,284731,control,2026-05-17,59,16,3
838968,422998,control,2026-05-17,184,9,1
325230,525505,control,2026-05-17,953,10,1
315780,172988,test,2026-05-17,1143,28,4
391865,727320,test,2026-05-17,40,14,3
888870,214027,control,2026-05-17,1223,9,3
837945,818807,test,2026-05-17,1507,17,3
948014,953610,test,2026-05-17,383,6,0
934674,725376,test,2026-05-17,85,19,0
165602,908812,control,2026-05-17,1029,21,4
705393,959691,test,2026-05-17,687,8,0
206694,497316,control,2026-05-17,319,8,1
938338,443312,control,2026-05-17,947,12,3
662968,618306,test,2026-05-17,1387,27,5
296041,776320,control,2026-05-17,531,8,2
483561,792232,control,2026-05-17,626,16,1
441819,164468,control,2026-05-17,300,12,1
306647,194930,control,2026-05-17,480,12,1
579776,328182,test,2026-05-17,1374,18,3
219490,956721,control,2026-05-17,142,6,0
375097,245664,test,2026-05-17,92,17,5
803281,708979,control,2026-05-17,3845,4,0
613261,891662,control,2026-05-17,183,17,0
653349,767033,control,2026-05-17,1176,12,2
770153,949178,test,2026-05-17,186,21,6
428628,100193,test,2026-05-17,755,19,4
725969,893853,test,2026-05-17,127,25,3
507517,253852,test,2026-05-17,5347,15,0
741003,792984,test,2026-05-17,594,24,3
511612,256464,control,2026-05-17,353,11,1
715519,574978,test,2026-05-17,1329,17,4
219781,657062,control,2026-05-17,760,1,0
464825,405663,test,2026-05-17,986,19,2
469082,508926,control,2026-05-17,656,16,2
986589,745474,control,2026-05-17,121,12,1
580101,706005,control,2026-05-17,790,15,3
747351,568881,control,2026-05-17,472,14,3
280908,305171,test,2026-05-17,2429,19,4
953266,315651,control,2026-05-17,127,16,2
806309,814622,test,2026-05-17,506,20,3
840282,431976,test,2026-05-17,1904,14,2
939503,414295,control,2026-05-17,2128,15,5
411893,697978,test,2026-05-17,574,18,2
744333,932932,control,2026-05-17,702,13,1
718836,812569,test,2026-05-17,3884,11,1
188868,419343,test,2026-05-17,990,18,2
804758,555844,test,2026-05-17,3716,24,3
240454,852658,test,2026-05-17,2680,21,5
428399,460987,test,2026-05-17,373,17,2
223586,711033,test,2026-05-17,633,9,1
350161,108513,test,2026-05-17,3648,25,4
222629,741194,control,2026-05-17,170,15,4
291936,635218,test,2026-05-17,1003,13,2
491439,523831,control,2026-05-17,315,8,1
827120,988811,test,2026-05-17,355,25,4
248225,233751,control,2026-05-17,800,6,0
635638,993916,test,2026-05-17,367,16,4
507333,408474,test,2026-05-17,946,19,3
538555,165442,control,2026-05-17,559,11,1
725397,487158,test,2026-05-17,981,15,1
244564,675547,control,2026-05-17,632,10,0
702727,155708,test,2026-05-17,2112,13,3
502349,100884,control,2026-05-17,7309,11,3
543588,837520,test,2026-05-17,366,20,4
294776,687234,test,2026-05-17,243,16,2
610310,960622,control,2026-05-17,1186,1,1
766371,476695,test,2026-05-17,1372,14,3
663483,215027,control,2026-05-17,588,6,0
827117,395917,test,2026-05-17,1406,15,3
776604,132699,control,2026-05-17,234,12,3
281649,346668,test,2026-05-17,623,15,2
681868,552686,control,2026-05-17,41,18,1
274971,836333,control,2026-05-17,379,22,5
613426,718831,test,2026-05-17,237,21,2
402865,513420,test,2026-05-17,188,16,4
247111,755584,test,2026-05-17,1000,14,2
296187,433580,control,2026-05-17,612,18,4
429861,846348,test,2026-05-17,3242,14,2
982885,501384,test,2026-05-17,783,12,2
572908,525756,test,2026-05-17,244,18,3
749498,500099,test,2026-05-17,1592,26,5
156215,556329,control,2026-05-17,699,9,0
476479,671598,control,2026-05-17,310,9,1
110048,321476,control,2026-05-17,1253,18,2
608149,794668,control,2026-05-17,136,2,0
243167,281833,control,2026-05-17,311,13,1
304607,597938,test,2026-05-17,1299,8,3
954815,245824,test,2026-05-17,3329,13,0
502594,297370,control,2026-05-17,193,14,2
688861,682401,control,2026-05-17,3578,14,0
629990,503277,control,2026-05-17,368,10,3
784793,984293,test,2026-05-17,2375,14,4
619013,477789,test,2026-05-17,102,23,3
529008,980764,test,2026-05-17,461,17,1
817956,537503,control,2026-05-17,446,12,4
535820,261760,control,2026-05-17,1357,10,3
844638,402483,control,2026-05-17,266,10,0
980690,802615,test,2026-05-17,1794,11,3
565412,231647,control,2026-05-17,436,10,0
612438,240800,test,2026-05-17,908,9,1
275377,112166,test,2026-05-17,104,13,2
186686,175231,control,2026-05-17,521,16,3
692862,779885,test,2026-05-17,1435,29,1
132359,116470,test,2026-05-17,22,17,5
934541,250990,control,2026-05-17,427,10,2
898025,856379,control,2026-05-17,146,13,3
331241,610343,test,2026-05-18,584,20,3
406278,789886,control,2026-05-18,51,20,2
134283,557949,test,2026-05-18,792,22,2
388204,242371,control,2026-05-18,414,12,0
335765,188776,control,2026-05-18,1096,12,2
663723,243885,control,2026-05-18,293,10,1
402692,773440,control,2026-05-18,407,12,3
276379,945091,test,2026-05-18,77,18,2
918665,536056,test,2026-05-18,327,12,3
579536,578180,test,2026-05-18,1613,8,1
693127,927251,test,2026-05-18,307,16,2
878586,829169,control,2026-05-18,257,20,2
910074,733790,test,2026-05-18,231,16,3
903124,546383,test,2026-05-18,129,23,3
619373,753523,test,2026-05-18,172,24,5
676429,288531,control,2026-05-18,4656,19,1
635618,576467,test,2026-05-18,5482,20,0
218710,634160,control,2026-05-18,438,18,3
700534,544726,test,2026-05-18,871,18,1
219754,678866,test,2026-05-18,3434,20,8
380901,959907,test,2026-05-18,748,18,3
912764,571907,control,2026-05-18,32,21,6
669488,503402,control,2026-05-18,95,13,0
963274,472566,control,2026-05-18,265,21,3
484682,336706,test,2026-05-18,114,19,3
668373,294816,test,2026-05-18,343,16,4
962570,545405,control,2026-05-18,614,16,1
893547,733941,test,2026-05-18,253,15,2
143631,107790,control,2026-05-18,347,10,1
896922,706012,control,2026-05-18,79,9,1
853905,622355,test,2026-05-18,324,12,2
562806,987938,control,2026-05-18,138,25,6
672892,866418,test,2026-05-18,4513,17,2
329157,348250,test,2026-05-18,1017,20,3
545807,846722,test,2026-05-18,472,25,4
207391,626100,control,2026-05-18,314,12,3
871740,382329,test,2026-05-18,240,15,2
970392,530794,control,2026-05-18,143,8,1
785424,672696,control,2026-05-18,712,10,3
887842,704349,control,2026-05-18,286,5,1
359555,484795,control,2026-05-18,111,20,0
412170,135087,test,2026-05-18,181,19,4
133796,139704,test,2026-05-18,704,17,5
571578,695748,test,2026-05-18,857,18,4
375581,606743,control,2026-05-18,316,25,6
465509,839122,control,2026-05-18,1222,9,0
956401,486482,control,2026-05-18,256,13,0
191208,218661,control,2026-05-18,89,16,3
560398,708455,control,2026-05-18,318,15,2
223088,604923,test,2026-05-18,963,23,5
913308,824038,control,2026-05-18,114,16,2
951327,183952,control,2026-05-18,1376,9,2
348455,248989,test,2026-05-18,487,12,1
320073,865654,control,2026-05-18,595,11,2
950083,866816,test,2026-05-18,656,13,2
873443,651978,control,2026-05-18,476,15,2
716482,887042,control,2026-05-18,586,8,0
822608,916704,control,2026-05-18,450,14,3
467663,392993,test,2026-05-18,181,11,0
845279,587521,control,2026-05-18,1529,2,0
739905,642060,control,2026-05-18,184,19,2
763508,182034,test,2026-05-18,123,22,3
548965,648779,control,2026-05-18,283,13,3
274044,739705,control,2026-05-18,228,19,7
746081,192742,control,2026-05-18,1304,15,2
245998,357143,test,2026-05-18,1238,7,1
922974,595401,test,2026-05-18,1794,7,0
316656,761297,control,2026-05-18,1680,9,1
953047,877714,test,2026-05-18,88,12,4
316995,795978,test,2026-05-18,1768,19,5
944565,801200,control,2026-05-18,1335,15,2
162241,181874,control,2026-05-18,296,17,2
697766,817303,control,2026-05-18,952,15,2
467856,764469,test,2026-05-18,1910,15,5
658136,665389,test,2026-05-18,1371,18,6
394739,936866,test,2026-05-18,804,16,4
725850,707784,test,2026-05-18,63,15,1
664939,427679,control,2026-05-18,265,7,1
276556,155337,control,2026-05-18,437,7,1
439375,460234,test,2026-05-18,86,22,2
838253,661023,test,2026-05-18,278,15,2
406849,916344,test,2026-05-18,696,12,4
403387,111307,test,2026-05-18,147,15,4
700556,591644,test,2026-05-18,1720,15,0
380329,576089,control,2026-05-18,292,15,2
999695,637566,control,2026-05-18,653,10,3
639403,592025,control,2026-05-18,414,1,0
812296,701846,test,2026-05-18,273,16,3
954779,869460,control,2026-05-18,595,10,2
199850,447617,control,2026-05-18,251,10,0
242175,541467,control,2026-05-18,119,11,0
886530,470057,test,2026-05-18,286,22,4
923856,936997,control,2026-05-18,173,18,3
531589,408929,control,2026-05-18,126,15,0
162165,403257,control,2026-05-18,692,14,2
390794,275645,test,2026-05-18,1785,17,3
787757,137042,test,2026-05-18,211,12,1
233051,828813,test,2026-05-18,2989,11,4
835499,726667,test,2026-05-18,2255,17,2
239136,885829,control,2026-05-18,1381,15,4
361805,418841,test,2026-05-18,628,16,1
253347,862285,test,2026-05-18,354,17,4
845951,923154,test,2026-05-18,346,24,3
437742,691088,test,2026-05-18,682,26,2
968726,373094,test,2026-05-18,170,12,2
359579,164401,control,2026-05-18,1005,9,0
898462,759868,control,2026-05-18,263,8,2
984532,596144,test,2026-05-18,488,21,5
809083,706224,test,2026-05-18,816,26,1
511776,277292,test,2026-05-18,697,28,7
613234,700687,test,2026-05-18,539,21,6
249077,154127,control,2026-05-18,1522,13,1
705474,788201,control,2026-05-18,161,13,2
763121,405925,control,2026-05-18,486,12,2
381770,948188,control,2026-05-18,115,9,0
758309,873199,test,2026-05-18,19,22,3
534346,754643,control,2026-05-18,1387,13,0
493396,128624,control,2026-05-18,1519,13,0
573947,400748,control,2026-05-18,258,11,0
179184,608307,test,2026-05-18,1148,9,3
764406,186518,control,2026-05-18,314,12,2
933197,232981,control,2026-05-18,314,10,4
906233,630155,control,2026-05-18,257,1,0
197616,180595,test,2026-05-18,289,20,3
522419,992805,control,2026-05-18,286,13,1
640659,921834,control,2026-05-18,635,11,2
886224,391345,control,2026-05-18,2225,14,0
391740,364294,control,2026-05-18,619,8,0
828449,238976,control,2026-05-18,475,18,3
486999,745710,test,2026-05-18,221,25,4
576782,394620,control,2026-05-18,413,6,1
611751,388586,test,2026-05-18,433,17,3
443187,999529,control,2026-05-18,1957,15,2
